user_id,experiment_group,conversion,revenue,date,device,country,age,session_duration
user_07092,treatment,1.0,26.6,,desktop,UK,49.0,563
user_05090,control,0.0,64.8,,desktop,United Kingdom,39.0,389
user_08802,treatment,1.0,86.23,2024-06-23,tablet,USA,36.0,0
user_06880,treatment,1.0,172.27,,tablet,US,50.0,273
user_08659,control,1.0,132.17,2024-03-05,tablet,US,42.0,563
user_08399,treatment,0.0,15.68,,desktop ,US,42.0,190
user_06932,control,1.0,102.2,,desktop,USA,41.0,193
user_00106,treatment,1.0,146.67,,desktop,India,21.0,0
user_05798,control,0.0,125.65,,desktop,USA,30.0,31
user_05497,treatment,1.0,154.11,,desktop,United Kingdom,24.0,337
user_07677,treatment,1.0,60.54,,mobile,India,31.0,583
user_07320,treatment,0.0,146.24,,tablet,USA,65.0,435
user_08550,treatment,0.0,199.55,,android,UK,44.0,188
user_02671,control,1.0,38.1,,mobile,US,61.0,458
user_03886,treatment,1.0,140.55,2024-08-11,tablet,IN,34.0,534
user_00559,control,1.0,172.27,,mobile,USA,52.0,64
user_05318,test,1.0,19.17,,tablet,IN,34.0,105
user_01311,control,0.0,117.65,,desktop,US,90.0,396
user_06816,treatment,0.0,$141.91,,mobile,US,45.0,108
user_01011,control,1.0,189.1,,mobile ,India,62.0,586
user_06097,control,0.0,91.29,,mobile,IN,54.0,418
user_06603,control,1.0,172.27,2024-10-12,desktop,UK,41.0,458
user_02751,treatment,1.0,12.61,,mobile,US,41.0,401
user_06456,treatment,1.0,135.78,2024-03-29,desktop,US,59.0,124
user_06776,trt,1.0,53.1,2024-01-19,desktop,United Kingdom,44.0,121
user_00324,control,2.0,162.62,2024-04-05,mobile,United States,60.0,109
user_06968,control,0.0,134.34,2024-12-23,android,USA,21.0,87
user_00744,control,2.0,170.05,2024-12-16,desktop,India,27.0,249
user_03810,trt,0.0,13.8,,desktop,India,23.0,555
user_04221,control,1.0,116.81,,desktop,US,31.0,367
user_00827,control,1.0,120.29,,tablet,USA,25.0,-14
user_02042,control,1.0,198.99,2024-04-10,mobile,US,29.0,195
user_01237,control,2.0,64.81,,iphone,UK,64.0,379
user_08228,test,1.0,41.36,2024-07-06,tablet,United States,57.0,349
user_01375,treatment,0.0,75.47,2024-07-08,mobile,United States,50.0,491
user_05494,control,1.0,"424,70",,mobile,India,49.0,365
user_05026,treatment,0.0,39.2,,tablet,India,62.0,213
user_06320,control,1.0,178.67,2024-04-18,tablet,USA,39.0,-28
user_03475,control,0.0,147.77,,desktop,USA,34.0,262
user_05634,control,1.0,174.05,2024-07-28,tablet,United Kingdom,48.0,-36
user_07080,treatment,1.0,172.27,,tablet,USA,22.0,184
user_05294,treatment,1.0,172.27,,desktop,US,52.0,582
user_05966,treatment,0.0,125.78,,desktop,USA,57.0,297
user_01762,control,0.0,162.14,,mobile,USA,19.0,150
user_08198,control,0.0,172.27,,desktop,US,26.0,496
user_01954,control,1.0,189.2,2024-02-14,desktop,United Kingdom,33.0,349
user_07926,control,0.0,139.02,,mobile,USA,38.0,0
user_03615,control,1.0,94.28,,mobile,US,29.0,363
user_03532,treatment,1.0,198.65,,mobile,US,37.0,448
user_03551,treatment,2.0,103.83,2024-10-11,desktop,USA,28.0,565
user_00903,control,0.0,150.65,,desktop,US,59.0,77
user_01778,control,0.0,62.22,,mobile,US,20.0,0
user_01831,control,1.0,98.8,,desktop,US,21.0,0
user_01266,treatment,0.0,31.98,,desktop,US,22.0,46
user_06043,treatment,0.0,174.03,2024-04-19,desktop,US,26.0,465
user_03452,treatment,1.0,125.09,,mobile,US,63.0,332
user_07491,treatment,1.0,$24.12,,mobile,US,48.0,81
user_07218,treatment,0.0,160.36,,tablet,United States,65.0,37
user_08514,treatment,1.0,193.71,2024-09-29,desktop,IN,31.0,495
user_04499,treatment,1.0,91.36,,mobile,UK,19.0,342
user_01691,treatment,1.0,102.69,,mobile,US,49.0,434
user_05594,treatment,1.0,126.75,,desktop,USA,42.0,414
user_07519,treatment,1.0,63.54,,mobile,USA,33.0,513
user_00749,control,1.0,$102.35,,desktop,India,60.0,-94
user_05904,treatment,1.0,140.84,,mobile,USA,65.0,146
user_00055,treatment,1.0,159.8,,mobile,United Kingdom,53.0,80
user_01112,control,2.0,158.38,,desktop,India,57.0,329
user_06973,treatment,2.0,170.15,,desktop,US,50.0,71
user_06222,treatment,1.0,127.44,2024-10-02,desktop,US,49.0,200
user_01966,control,1.0,105.74,,desktop,US,39.0,149
user_00162,control,1.0,39.39,2024-05-04,iphone,USA,33.0,308
user_07310,treatment,0.0,196.66,2024-09-12,desktop,India,64.0,555
user_00929,control,1.0,145.71,2024-07-26,desktop,India,29.0,236
user_06504,trt,1.0,172.27,,mobile,IN,30.0,204
user_04375,control,1.0,148.68,,tablet,US,44.0,69
user_03205,control,1.0,99.75,,desktop,UK,35.0,165
user_02957,treatment,1.0,157.84,2024-07-19,mobile,USA,42.0,262
user_04129,treatment,1.0,150.37,,desktop,USA,22.0,560
user_08101,control,0.0,188.13,,mobile,US,57.0,248
user_00940,treatment,1.0,32.06,2024-09-10,mobile,USA,47.0,401
user_06849,control,0.0,133.4,,tablet,US,26.0,322
user_07848,control,1.0,172.27,,tablet,US,61.0,356
user_05858,control,1.0,128.26,,tablet,USA,42.0,493
user_06524,treatment,2.0,114.85,,iphone,US,19.0,-83
user_04174,control,0.0,112.23,,desktop,UK,58.0,542
user_06382,treatment,2.0,89.08,2024-03-04,mobile,UK,28.0,260
user_07165,control,0.0,183.9,,desktop,USA,59.0,269
user_08460,treatment,1.0,54.32,,tablet,United Kingdom,62.0,527
user_00037,control,2.0,192.28,2024-03-14,mobile,US,47.0,90
user_06514,treatment,0.0,10.45,,mobile,United Kingdom,18.0,250
user_02464,treatment,0.0,172.27,,mobile,IN,29.0,167
user_07131,treatment,0.0,169.79,,mobile,US,38.0,176
user_02936,treatment,1.0,14.91,2024-10-16,mobile,United States,56.0,407
user_07126,control,1.0,154.83,,desktop,US,31.0,73
user_00448,control,1.0,118.72,,tablet,IN,34.0,321
user_02241,control,0.0,122.49,2024-12-17,desktop,United Kingdom,27.0,198
user_02496,control,1.0,45.39,,tablet,USA,27.0,174
user_07452,treatment,0.0,180.21,,tablet,United States,32.0,214
user_00714,control,0.0,69.37,2024-10-15,android,USA,43.0,375
user_06416,treatment,1.0,112.12,2024-09-25,tablet,UK,25.0,324
user_03553,trt,0.0,65.54,,mobile,US,40.0,432
user_05768,control,0.0,60.73,2024-10-01,mobile,USA,31.0,338
user_04290,treatment,1.0,$176.3,,mobile,United States,30.0,468
user_03314,treatment,1.0,110.06,,desktop,India,54.0,494
user_08537,control,0.0,172.27,,tablet,US,20.0,470
user_04492,treatment,0.0,164.89,,mobile,USA,52.0,280
user_02678,treatment,1.0,35.0,,mobile,India,90.0,44
user_07114,control,1.0,34.26,,tablet,United States,31.0,362
user_03036,treatment,0.0,170.64,2024-01-14,iphone,USA,20.0,311
user_01775,treatment,1.0,172.27,,mobile,US,51.0,556
user_01555,control,0.0,91.47,,desktop,IN,48.0,117
user_01099,control,1.0,162.18,,mobile,UK,39.0,360
user_07255,treatment,1.0,84.91,,mobile,United States,38.0,325
user_00306,treatment,0.0,22.07,,tablet,US,61.0,568
user_08720,control,1.0,-75.54,2024-10-21,desktop,United States,20.0,196
user_04534,treatment,1.0,-30.52,,android,US,48.0,516
user_03664,control,1.0,123.89,,desktop,United States,25.0,373
user_04915,control,0.0,189.87,,tablet,UK,40.0,31
user_06788,control,1.0,53.18,2024-02-01,desktop,United States,51.0,518
user_08968,control,1.0,130.61,,mobile,UK,61.0,194
user_04376,trt,1.0,136.87,,iphone,United Kingdom,53.0,359
user_00855,control,0.0,88.11,,desktop,USA,44.0,188
user_07537,control,1.0,11.9,2024-01-07,desktop,US,64.0,222
user_07426,control,0.0,150.7,2024-03-25,mobile,USA,21.0,82
user_06990,control,1.0,141.44,,mobile,US,33.0,418
user_03752,control,0.0,119.01,,mobile,India,51.0,0
user_00521,control,0.0,103.21,,desktop,United Kingdom,43.0,496
user_00661,treatment,0.0,-17.06,,tablet,US,61.0,-13
user_06455,treatment,1.0,105.6,,mobile,UK,20.0,117
user_05359,control,1.0,55.31,,desktop,India,63.0,548
user_03419,control,1.0,$98.51,,desktop,US,58.0,517
user_03682,control,1.0,134.94,,iphone,US,24.0,67
user_03225,treatment,0.0,120.99,2024-10-03,desktop ,IN,65.0,-20
user_00895,control,0.0,155.53,2024-02-17,tablet,United Kingdom,51.0,228
user_01176,treatment,1.0,24.17,2024-11-08,iphone,US,26.0,473
user_00703,treatment,1.0,$75.41,,mobile,USA,65.0,490
user_05025,trt,0.0,156.8,,desktop,US,24.0,178
user_08023,treatment,1.0,172.27,,mobile,United States,60.0,39
user_05140,treatment,1.0,130.0,2024-08-09,desktop,UK,32.0,-97
user_04313,control,2.0,77.82,,android,UK,46.0,249
user_08614,control,0.0,88.8,,mobile,UK,23.0,152
user_07352,treatment,1.0,171.4,,tablet,US,28.0,394
user_05221,treatment,1.0,109.14,,tablet,IN,27.0,117
user_03246,treatment,0.0,176.97,,mobile,USA,31.0,0
user_00517,control,0.0,$181.21,,desktop,US,90.0,492
user_05641,treatment,0.0,138.4,,mobile,India,48.0,180
user_00981,treatment,1.0,"538,71",,tablet,UK,42.0,208
user_01251,control,0.0,99.15,,desktop,United States,63.0,420
user_00586,control,1.0,"982,81",2024-07-31,desktop,US,64.0,147
user_05460,treatment,1.0,67.55,,mobile,UK,41.0,279
user_08852,control,1.0,61.55,2024-02-15,desktop,United Kingdom,47.0,50
user_08406,treatment,1.0,26.34,,mobile,United States,42.0,86
user_08362,treatment,1.0,"387,98",,mobile,USA,49.0,73
user_05535,trt,1.0,171.64,,desktop,US,59.0,40
user_03581,control,1.0,117.66,,tablet,US,43.0,401
user_05180,treatment,0.0,25.56,2024-05-06,mobile,India,36.0,240
user_00551,control,0.0,180.91,2024-01-28,android,US,39.0,103
user_01233,control,1.0,177.97,,desktop,US,49.0,112
user_05060,treatment,2.0,16.45,,tablet,United States,23.0,465
user_08510,trt,1.0,181.42,2024-02-28,tablet,US,30.0,226
user_05700,treatment,0.0,141.3,2024-08-09,desktop,USA,43.0,-12
user_00761,control,1.0,47.59,2024-01-25,mobile,US,60.0,300
user_07870,control,0.0,152.09,,mobile,US,61.0,85
user_07835,treatment,0.0,34.97,2024-08-16,tablet,UK,61.0,147
user_00836,control,0.0,176.89,,mobile,India,32.0,368
user_02952,treatment,1.0,-41.57,2024-03-19,mobile,US,45.0,520
user_07930,trt,1.0,89.97,,desktop,India,33.0,167
user_00090,treatment,1.0,152.76,,desktop,India,40.0,72
user_03647,treatment,1.0,150.11,,desktop,United Kingdom,47.0,249
user_01198,treatment,0.0,80.72,2024-08-16,desktop,US,65.0,45
user_00451,control,1.0,96.37,,mobile,USA,31.0,-57
user_04650,control,1.0,35.6,,desktop,United States,51.0,0
user_07601,control,0.0,29.29,,iphone,India,44.0,167
user_03309,control,1.0,70.49,,mobile,India,62.0,597
user_00282,treatment,0.0,-47.47,,desktop,United Kingdom,62.0,584
user_04134,treatment,1.0,42.59,2024-11-03,mobile,United States,32.0,127
user_00252,treatment,1.0,79.41,,tablet,IN,28.0,388
user_06897,control,0.0,84.46,,mobile,United States,28.0,215
user_07029,control,0.0,67.7,,desktop,USA,46.0,0
user_01900,treatment,1.0,20908.09,2024-09-28,tablet,USA,19.0,423
user_08145,control,0.0,198.71,2024-11-07,desktop,US,51.0,598
user_05787,treatment,2.0,146.15,,tablet,India,21.0,0
user_00070,control,2.0,61.62,,android,US,28.0,0
user_01153,control,0.0,151.25,,tablet,UK,51.0,513
user_02286,control,1.0,118.3,,mobile,US,42.0,297
user_07672,treatment,1.0,23.9,,desktop,US,42.0,-87
user_06124,treatment,1.0,93.14,,tablet,United States,42.0,342
user_04608,treatment,0.0,68.26,,desktop,United States,58.0,399
user_00107,treatment,1.0,126.54,2024-05-20,tablet,IN,34.0,290
user_05954,control,2.0,51.15,,desktop,US,37.0,465
user_00259,control,1.0,57.84,,desktop,United Kingdom,50.0,291
user_05122,trt,1.0,92.34,,desktop,United States,54.0,528
user_06085,control,0.0,85.17,,tablet,US,39.0,-10
user_04937,control,2.0,55.36,,mobile,UK,55.0,30
user_06505,treatment,0.0,46.66,2024-09-27,tablet,United Kingdom,27.0,204
user_06729,treatment,1.0,107.89,2024-01-05,mobile,US,58.0,162
user_06696,treatment,0.0,76.16,,desktop,US,23.0,429
user_02058,control,1.0,154.81,2024-07-12,desktop,USA,40.0,253
user_07487,control,0.0,31.03,2024-05-28,mobile,India,54.0,213
user_01225,control,1.0,172.27,,tablet,US,23.0,409
user_01503,control,0.0,165.26,,tablet,US,59.0,283
user_03642,test,0.0,172.27,,mobile,USA,60.0,518
user_03081,treatment,1.0,"219,47",2024-10-10,desktop,USA,31.0,89
user_03718,control,1.0,$132.8,,desktop,USA,29.0,437
user_06813,control,1.0,195.3,2024-07-13,tablet,IN,31.0,-35
user_02617,control,0.0,50.06,,desktop,India,32.0,220
user_07216,treatment,1.0,$139.35,,desktop,USA,36.0,460
user_02810,control,1.0,-64.28,,tablet,United Kingdom,55.0,249
user_00670,control,0.0,172.27,,android,India,60.0,367
user_02875,treatment,1.0,48.4,2024-03-24,tablet,UK,47.0,524
user_00087,control,0.0,18.36,2024-09-29,mobile,United States,19.0,507
user_00418,control,1.0,172.27,,desktop,US,61.0,151
user_01329,treatment,0.0,179.51,,desktop,US,45.0,165
user_02878,control,0.0,102.5,,desktop,USA,52.0,0
user_04286,control,0.0,158.76,2024-07-07,tablet,UK,31.0,333
user_07735,control,1.0,66.12,,desktop,United States,24.0,599
user_02100,treatment,0.0,190.2,,tablet,USA,40.0,277
user_08400,control,0.0,188.57,,desktop,United Kingdom,50.0,254
user_04646,control,0.0,13.93,,tablet,US,62.0,535
user_00640,treatment,0.0,13.13,2024-07-11,desktop,India,62.0,500
user_00262,treatment,1.0,111.26,,mobile,US,64.0,425
user_00791,control,1.0,196.3,,tablet,UK,42.0,566
user_00168,control,0.0,96.25,,mobile,IN,35.0,461
user_05100,treatment,1.0,172.27,,tablet,USA,19.0,407
user_00824,treatment,0.0,194.19,,desktop,IN,51.0,531
user_08641,control,1.0,172.27,,mobile,IN,22.0,56
user_07244,control,1.0,72.81,2024-03-08,tablet,US,65.0,279
user_04994,treatment,0.0,$177.63,2024-07-31,mobile,IN,45.0,49
user_00088,treatment,1.0,172.27,2024-06-26,desktop,United States,40.0,282
user_08209,control,0.0,147.58,,mobile,US,43.0,146
user_01475,treatment,1.0,-33.43,,mobile,US,25.0,209
user_05959,control,0.0,71.91,,desktop,United States,31.0,314
user_06425,control,0.0,23.27,,android,USA,56.0,240
user_06570,treatment,1.0,192.48,,desktop,US,40.0,425
user_06276,control,0.0,"717,16",,desktop,US,42.0,192
user_08733,control,0.0,196.52,,desktop,USA,27.0,-81
user_08230,treatment,0.0,84.19,,tablet,United Kingdom,46.0,0
user_01695,control,1.0,198.44,2024-02-09,desktop,US,35.0,231
user_05871,treatment,1.0,17.19,2024-05-03,desktop,IN,29.0,583
user_00248,treatment,0.0,139.8,,desktop,USA,32.0,529
user_01010,treatment,1.0,135.8,,mobile,India,7.0,330
user_00253,treatment,0.0,86.28,,mobile,United Kingdom,58.0,371
user_08530,control,1.0,172.27,,iphone,US,56.0,151
user_04941,control,1.0,43.28,,mobile,India,28.0,468
user_00966,treatment,0.0,136.08,,mobile,USA,21.0,42
user_08725,treatment,1.0,172.27,2024-05-22,desktop,India,22.0,190
user_03470,treatment,1.0,71.12,2024-12-17,tablet,IN,32.0,373
user_05145,treatment,1.0,-11.6,2024-08-04,mobile,India,21.0,0
user_00986,control,1.0,190.92,,tablet,US,36.0,322
user_08086,control,1.0,72.32,,mobile,United Kingdom,58.0,272
user_06226,trt,0.0,32.96,,tablet,UK,31.0,501
user_00567,treatment,0.0,$39.58,,tablet,IN,35.0,0
user_01072,control,1.0,172.27,2024-02-06,mobile,USA,57.0,-44
user_00910,control,0.0,69.22,,mobile,UK,35.0,62
user_02085,treatment,1.0,-12.42,,desktop,US,90.0,116
user_02029,trt,1.0,$49.71,2024-03-16,mobile,IN,58.0,358
user_03724,control,1.0,186.7,2024-09-10,desktop,USA,33.0,162
user_00582,control,1.0,107.56,,tablet,US,55.0,332
user_02759,control,1.0,103.97,,android,USA,49.0,250
user_03334,control,0.0,103.31,,mobile,US,65.0,267
user_08010,test,1.0,15.94,2024-12-12,mobile,US,50.0,0
user_06326,treatment,0.0,165.04,,android,US,56.0,317
user_03311,treatment,1.0,128.57,,desktop,United Kingdom,52.0,68
user_05143,treatment,1.0,61.24,,mobile,UK,56.0,405
user_03815,control,0.0,172.73,2024-01-04,desktop,US,45.0,527
user_06903,control,1.0,43.18,,tablet,US,42.0,505
user_00910,treatment,1.0,82.37,,mobile ,US,65.0,0
user_00382,control,1.0,55.41,2024-05-18,desktop,United Kingdom,59.0,206
user_05206,trt,2.0,69.4,,tablet,IN,46.0,510
user_00056,control,0.0,172.27,,desktop,US,56.0,239
user_00260,treatment,0.0,149.32,2024-09-12,tablet,US,56.0,320
user_03772,treatment,0.0,137.04,2024-10-25,tablet,India,48.0,-92
user_08043,control,1.0,172.27,,mobile,USA,12.0,138
user_04496,control,0.0,114.99,,tablet,United Kingdom,53.0,187
user_04605,control,1.0,159.23,,desktop,US,58.0,386
user_04549,treatment,1.0,188.17,,tablet,United Kingdom,48.0,264
user_01150,control,0.0,168.27,2024-06-10,desktop,US,24.0,544
user_04141,treatment,0.0,35.73,,tablet,UK,22.0,0
user_08552,control,0.0,156.7,,desktop,US,25.0,476
user_00443,treatment,1.0,69.77,,tablet,USA,28.0,431
user_08647,control,0.0,14439.32,,mobile,India,61.0,432
user_06192,treatment,0.0,171.7,,tablet,UK,43.0,350
user_07779,treatment,1.0,-39.7,,desktop,IN,65.0,576
user_05369,treatment,0.0,159.02,,tablet,India,24.0,442
user_00936,treatment,0.0,181.75,2024-07-14,desktop,United Kingdom,47.0,444
user_05708,control,0.0,172.27,,desktop,USA,53.0,122
user_08061,treatment,1.0,157.63,2024-06-02,desktop ,US,23.0,55
user_00960,treatment,0.0,11055.39,,tablet,US,57.0,286
user_06386,trt,1.0,15716.41,,mobile,US,31.0,522
user_02798,control,1.0,48.52,,tablet,UK,23.0,155
user_00380,treatment,1.0,"884,28",,mobile,UK,58.0,491
user_05265,control,1.0,76.95,,tablet,IN,59.0,202
user_04022,treatment,0.0,51.71,,desktop,United Kingdom,23.0,31
user_03324,test,0.0,172.27,,mobile,United States,61.0,198
user_03130,treatment,0.0,54.94,,mobile,US,42.0,319
user_04569,control,1.0,114.03,,desktop,US,45.0,0
user_07576,treatment,1.0,23.36,,mobile,US,56.0,448
user_01531,control,0.0,-94.95,,desktop,US,19.0,-32
user_05263,treatment,1.0,106.61,2024-04-04,mobile,India,44.0,576
user_08980,treatment,2.0,165.66,,mobile,UK,38.0,582
user_00218,control,1.0,172.27,,desktop,US,24.0,545
user_08340,treatment,0.0,28.89,,mobile,United Kingdom,42.0,454
user_06923,control,1.0,25.46,,mobile,USA,48.0,63
user_08922,treatment,1.0,52.29,,mobile,India,36.0,576
user_03765,control,0.0,13.79,2024-04-05,mobile,United Kingdom,50.0,558
user_05251,control,0.0,93.53,,desktop,United States,59.0,441
user_06445,control,1.0,187.48,,mobile,USA,42.0,0
user_00538,treatment,0.0,189.23,2024-11-18,desktop,USA,60.0,392
user_08700,treatment,0.0,10.83,2024-09-02,iphone,UK,38.0,0
user_05232,treatment,0.0,180.12,,iphone,US,60.0,499
user_03443,control,1.0,-73.51,,iphone,USA,65.0,475
user_00812,control,1.0,112.98,2024-03-22,mobile,United States,48.0,522
user_02032,control,0.0,163.33,,android,United Kingdom,36.0,354
user_03390,control,1.0,81.93,,desktop,US,41.0,110
user_07078,control,0.0,157.64,,desktop,US,46.0,408
user_02349,control,1.0,172.27,2024-06-28,tablet,India,30.0,463
user_06176,control,0.0,137.56,,mobile,India,50.0,372
user_00721,treatment,1.0,-81.89,,mobile,United States,47.0,-18
user_07686,control,2.0,10.5,2024-07-26,mobile,USA,51.0,225
user_05083,control,0.0,186.53,,mobile,US,21.0,422
user_05312,treatment,0.0,-33.85,,tablet,IN,22.0,0
user_00797,control,1.0,158.64,,mobile,IN,33.0,35
user_07465,treatment,1.0,146.86,,tablet,US,42.0,429
user_05408,treatment,0.0,40.25,2024-07-13,mobile,IN,50.0,295
user_06751,treatment,1.0,172.27,,desktop,IN,40.0,575
user_01081,control,0.0,26.57,2024-06-26,iphone,US,40.0,240
user_06002,control,1.0,32.73,,mobile,UK,42.0,65
user_01750,control,0.0,164.37,,mobile,United Kingdom,41.0,0
user_02462,treatment,1.0,172.27,,tablet,United States,42.0,299
user_00799,treatment,1.0,49.42,,mobile,United Kingdom,49.0,0
user_06435,control,0.0,87.42,,android,IN,56.0,-13
user_07839,control,2.0,128.61,,iphone,USA,23.0,578
user_01113,control,1.0,172.27,,tablet,UK,32.0,215
user_05474,control,0.0,160.04,2024-07-25,mobile,US,28.0,458
user_00406,treatment,1.0,183.5,2024-02-02,desktop,United States,59.0,566
user_03597,treatment,0.0,120.38,,desktop,US,19.0,401
user_03962,control,1.0,172.54,,mobile,US,34.0,397
user_06752,treatment,1.0,131.74,2024-04-10,mobile,United Kingdom,34.0,468
user_06563,treatment,0.0,60.65,,mobile,UK,39.0,197
user_00693,control,2.0,184.76,,mobile,United Kingdom,48.0,494
user_03373,trt,2.0,107.85,,desktop,United States,52.0,272
user_01875,control,0.0,102.03,2024-12-26,mobile,US,42.0,246
user_07895,treatment,1.0,172.27,2024-07-26,tablet,United Kingdom,64.0,36
user_04700,treatment,0.0,90.58,,desktop,United States,33.0,74
user_01530,treatment,0.0,106.34,,tablet,United Kingdom,24.0,552
user_04805,treatment,1.0,160.53,,desktop,US,45.0,398
user_01000,treatment,0.0,50.26,2024-12-16,mobile,IN,45.0,0
user_03463,treatment,1.0,194.78,,desktop,UK,37.0,462
user_00269,control,1.0,136.25,,desktop,United States,40.0,445
user_06278,treatment,0.0,131.28,,desktop,United States,43.0,0
user_02217,treatment,1.0,84.51,,mobile,US,36.0,149
user_06594,treatment,0.0,191.98,,tablet,United Kingdom,18.0,92
user_01087,treatment,1.0,172.27,2024-02-03,mobile,United Kingdom,60.0,295
user_00458,treatment,0.0,70.63,,desktop,US,33.0,435
user_02601,control,1.0,35.57,,desktop,USA,29.0,543
user_03175,control,1.0,147.23,2024-11-16,tablet,IN,65.0,437
user_00245,treatment,0.0,57.86,,desktop,US,45.0,0
user_00236,treatment,0.0,194.87,2024-07-22,desktop,UK,34.0,0
user_04835,control,1.0,$134.17,,mobile,IN,47.0,570
user_06571,control,1.0,101.58,,mobile,US,22.0,222
user_07158,trt,1.0,77.56,2024-02-02,android,US,36.0,417
user_08697,control,0.0,24.68,,mobile,India,52.0,217
