user_id,experiment_group,conversion,revenue,date,device,country,age,session_duration,empty_column
user_04679,control,0.0,,06-07-2024,tablet,IN,60.0,113,
user_02579,treatment,1.0,80.66,07-11-2024,desktop,US,61.0,350,
user_08365,control,2.0,174.38,02-11-2024,mobile,UK,41.0,226,
user_01674,control,0.0,60.76,06-04-2024,mobile,USA,,-82,
user_02846,treatment,1.0,185.83,09-04-2024,desktop,UK,10.0,0,
user_01540,treatment,0.0,82.01,2024-05-18,tablet,UK,63.0,538,
user_01090,treatment,0.0,61.27,28-05-2024,mobile,US,33.0,137,
user_00448,control,1.0,"292,10",01-09-2024,tablet,US,49.0,95,
user_07885,treatment,0.0,86.98,2024-08-10,desktop,United Kingdom,21.0,582,
user_01377,control,0.0,,06/06/2024,desktop,US,44.0,93,
user_04401,treatment,1.0,164.8,2024-12-28,mobile,US,33.0,416,
user_05777,control,1.0,$189.92,2024-12-25,Mobile,US,30.0,319,
user_02623,TRT,1.0,180.31,2024-05-06,iPhone,India,52.0,187,
user_03727,control,0.0,17.51,2024-06-21,mobile,United States,115.0,266,
user_07101,control,0.0,51.37,2024-07-29,Mobile,US,48.0,0,
user_02591,control,1.0,131.74,2024-03-09,mobile,US,64.0,0,
user_02961,control,1.0,130.25,01/22/2024,tablet,US,23.0,0,
user_00100,control,,114.51,01/25/2024,mobile,United States,44.0,448,
user_03757,treatment,1.0,-69.41,2024-06-13,desktop,US,37.0,560,
user_06926,control,0.0,166.73,2024-04-26,tablet,UK,37.0,255,
user_05029,treatment,1.0,56.44,2024-03-13,Mobile,United Kingdom,35.0,456,
user_00184,control,1.0,94.28,02/12/2024,mobile,US,37.0,544,
user_05601,treatment,,67.63,2024-11-25,desktop,UK,37.0,-16,
user_00974,treatment,1.0,55.31,2024-09-14,desktop,UK,33.0,209,
user_03899,control,1.0,149.97,04/27/2024,mobile,India,63.0,185,
user_06223,control,1.0,130.43,12/20/2024,desktop,US,40.0,478,
user_06197,control,1.0,177.57,06/15/2024,iPhone,US,18.0,79,
user_03045,control,0.0,198.64,05/03/2024,desktop,IN,,545,
user_07057,treatment,0.0,117.16,08/18/2024,desktop,US,51.0,394,
user_00658,control,0.0,66.46,01/22/2024,iPhone,US,44.0,116,
user_06281,control,,199.4,07/22/2024,mobile,IN,51.0,217,
user_02165,treatment,0.0,31.92,2024-09-11,desktop,USA,49.0,351,
user_05913,control,0.0,14.83,2024-06-26,desktop,USA,23.0,233,
user_04505,control,1.0,20.91,05/01/2024,mobile,United Kingdom,23.0,294,
user_08774,treatment,1.0,168.53,18-05-2024,mobile,UK,21.0,31,
user_01635,control,0.0,158.42,12/13/2024,mobile,India,63.0,129,
user_04796,treatment,,88.5,20-11-2024,mobile,United Kingdom,52.0,306,
user_05981,control,1.0,167.13,22-02-2024,iPhone,United States,51.0,402,
user_04972,control,0.0,52.46,2024-08-23,tablet,United Kingdom,35.0,146,
user_00639,treatment,1.0,,2024-09-10,desktop,US,46.0,363,
user_02466,control,0.0,$58.22,2024-01-05,tablet,US,46.0,410,
user_02942,TRT,1.0,107.94,07/01/2024,iPhone,USA,30.0,359,
user_01657,control,0.0,40.01,2024-12-07,Desktop,USA,61.0,267,
user_04863,control,,79.27,02-09-2024,iPhone,United Kingdom,37.0,310,
user_01009,control,1.0,64.46,06/27/2024,mobile,United Kingdom,55.0,235,
user_06193,TRT,1.0,65.82,24-09-2024,iPhone,US,43.0,222,
user_01186,control,1.0,,11/10/2024,mobile,India,63.0,227,
user_04772,treatment,1.0,159.41,2024-08-07,desktop,USA,21.0,154,
user_08667,treatment,0.0,141.69,05/02/2024,desktop,USA,63.0,-56,
user_05652,control,1.0,18.5,13-06-2024,mobile,USA,25.0,79,
user_08898,treatment,0.0,146.17,25-06-2024,mobile,USA,60.0,114,
user_00139,control,0.0,172.54,2024-06-22,tablet,UK,41.0,436,
user_05490,treatment,1.0,62.13,2024-09-12,Mobile,UK,19.0,0,
user_00897,treatment,1.0,130.35,07/05/2024,desktop,US,49.0,342,
user_05377,control,0.0,72.2,2024-11-30,tablet,USA,38.0,522,
user_02296,treatment,0.0,24.17,26-02-2024,desktop,US,49.0,578,
user_00531,control,1.0,39.16,20-12-2024,tablet,United States,32.0,389,
user_04785,control,0.0,90.64,07/31/2024,Android,US,60.0,252,
user_00939,treatment,1.0,78.32,2024-02-22,mobile,India,56.0,333,
user_07092,treatment,1.0,26.6,05-02-2024,desktop,UK,49.0,563,
user_05090,control,0.0,64.8,04-08-2024,desktop,United Kingdom,39.0,389,
user_08802,treatment,1.0,86.23,06/23/2024,tablet,USA,36.0,0,
user_06880,treatment,1.0,,11-08-2024,tablet,US,50.0,273,
user_08659,Control,1.0,132.17,03/05/2024,tablet,US,,563,
user_08399, treatment,0.0,15.68,2024-06-01,Desktop ,US,,190,
user_06932,control,1.0,102.2,2024-07-14,desktop,USA,41.0,193,
user_00106,treatment,1.0,146.67,01-02-2024,desktop,India,21.0,0,
user_05798,control,0.0,125.65,08-09-2024,desktop,USA,30.0,31,
user_05497,treatment,1.0,154.11,2024-10-22,Desktop,United Kingdom,24.0,337,
user_07677,treatment,1.0,60.54,2024-02-05,mobile,India,31.0,583,
user_07320,treatment,0.0,146.24,28-03-2024,tablet,USA,65.0,435,
user_08550,treatment ,0.0,199.55,2024-03-28,Android,UK,44.0,188,
user_02671,control,1.0,38.1,2024-07-26,mobile,US,61.0,458,
user_03886,treatment,,140.55,08/11/2024,tablet,IN,34.0,534,
user_00559,Control,1.0,,2024-10-15,mobile,USA,52.0,64,
user_05318,test,,19.17,2024-05-29,tablet,IN,34.0,105,
user_01311,control,0.0,117.65,15-11-2024,desktop,US,120.0,396,
user_06816,treatment,0.0,$141.91,15-10-2024,mobile,US,45.0,108,
user_01011, control,1.0,189.1,2024-02-07,mobile ,India,62.0,586,
user_06097,control,0.0,91.29,2024-12-16,mobile,IN,54.0,418,
user_06603,Control,1.0,,10/12/2024,desktop,UK,41.0,458,
user_02751,treatment,,12.61,2024-07-21,mobile,US,41.0,401,
user_06456,treatment,,135.78,03/29/2024,Desktop,US,59.0,124,
user_06776,TRT,1.0,53.1,01/19/2024,desktop,United Kingdom,44.0,121,
user_00324,control,2.0,162.62,04/05/2024,mobile,United States,60.0,109,
user_06968,control,0.0,134.34,12/23/2024,Android,USA,21.0,87,
user_00744,control,2.0,170.05,12/16/2024,desktop,India,27.0,249,
user_03810,TRT,0.0,13.8,21-10-2024,desktop,India,23.0,555,
user_04221,control,1.0,116.81,2024-12-20,desktop,US,31.0,367,
user_00827,control,1.0,120.29,2024-10-20,tablet,USA,25.0,-14,
user_02042,control,1.0,198.99,04/10/2024,mobile,US,29.0,195,
user_01237,control,2.0,64.81,2024-02-25,iPhone,UK,64.0,379,
user_08228,test,,41.36,07/06/2024,tablet,United States,57.0,349,
user_01375,treatment,0.0,75.47,07/08/2024,mobile,United States,50.0,491,
user_05494,control,,"424,70",2024-12-29,mobile,India,49.0,365,
user_05026,treatment,0.0,39.2,24-10-2024,tablet,India,62.0,213,
user_06320,control,1.0,178.67,04/18/2024,tablet,USA,39.0,-28,
user_03475,control,0.0,147.77,29-03-2024,desktop,USA,34.0,262,
user_05634,control,,174.05,07/28/2024,tablet,United Kingdom,48.0,-36,
user_07080,treatment ,1.0,,05-10-2024,tablet,USA,22.0,184,
user_05294,treatment ,1.0,,11-02-2024,Desktop,US,52.0,582,
user_05966,treatment,0.0,125.78,2024-12-01,Desktop,USA,57.0,297,
user_01762,control,0.0,162.14,29-08-2024,mobile,USA,19.0,150,
user_08198,control,0.0,,01-09-2024,Desktop,US,26.0,496,
user_01954,control,1.0,189.2,02/14/2024,desktop,United Kingdom,33.0,349,
user_07926,Control,0.0,139.02,12-10-2024,mobile,USA,38.0,0,
user_03615,control,,94.28,2024-08-08,mobile,US,29.0,363,
user_03532,treatment,,198.65,31-05-2024,mobile,US,37.0,448,
user_03551,treatment,2.0,103.83,10/11/2024,desktop,USA,28.0,565,
user_00903,control,0.0,150.65,18-04-2024,desktop,US,59.0,77,
user_01778,control,0.0,62.22,21-06-2024,mobile,US,20.0,0,
user_01831,control,,98.8,17-02-2024,desktop,US,21.0,0,
user_01266,treatment ,0.0,31.98,2024-01-20,desktop,US,22.0,46,
user_06043,treatment,0.0,174.03,04/19/2024,desktop,US,26.0,465,
user_03452,treatment,1.0,125.09,2024-05-31,mobile,US,63.0,332,
user_07491,treatment,1.0,$24.12,2024-04-01,mobile,US,48.0,81,
user_07218,treatment ,0.0,160.36,2024-04-08,tablet,United States,65.0,37,
user_08514,treatment,1.0,193.71,09/29/2024,desktop,IN,31.0,495,
user_04499,treatment,1.0,91.36,2024-03-23,mobile,UK,19.0,342,
user_01691,treatment,1.0,102.69,27-02-2024,Mobile,US,49.0,434,
user_05594,treatment,,126.75,2024-02-11,desktop,USA,,414,
user_07519,treatment,1.0,63.54,06-11-2024,mobile,USA,33.0,513,
user_00749,control,1.0,$102.35,10-01-2024,desktop,India,60.0,-94,
user_05904,treatment,1.0,140.84,20-09-2024,mobile,USA,65.0,146,
user_00055,treatment ,1.0,159.8,2024-07-10,mobile,United Kingdom,53.0,80,
user_01112,control,2.0,158.38,19-09-2024,desktop,India,57.0,329,
user_06973,treatment,2.0,170.15,2024-02-03,desktop,US,50.0,71,
user_06222,treatment,,127.44,10/02/2024,desktop,US,49.0,200,
user_01966,control,1.0,105.74,2024-06-16,desktop,US,39.0,149,
user_00162,control,,39.39,05/04/2024,iPhone,USA,33.0,308,
user_07310,treatment,0.0,196.66,09/12/2024,desktop,India,64.0,555,
user_00929,control,1.0,145.71,07/26/2024,desktop,India,29.0,236,
user_06504,TRT,1.0,,2024-03-28,mobile,IN,30.0,204,
user_04375,control,,148.68,17-09-2024,tablet,US,44.0,69,
user_03205,control,1.0,99.75,2024-02-22,desktop,UK,35.0,165,
user_02957,treatment,1.0,157.84,07/19/2024,mobile,USA,,262,
user_04129,treatment,,150.37,2024-01-21,desktop,USA,22.0,560,
user_08101,control,0.0,188.13,2024-03-30,mobile,US,57.0,248,
user_00940,treatment,1.0,32.06,09/10/2024,Mobile,USA,47.0,401,
user_06849,control,0.0,133.4,2024-12-02,tablet,US,26.0,322,
user_07848,Control,,,19-07-2024,tablet,US,61.0,356,
user_05858,control,1.0,128.26,13-05-2024,tablet,USA,,493,
user_06524,treatment,2.0,114.85,2024-02-19,iPhone,US,19.0,-83,
user_04174,control,0.0,112.23,2024-01-25,desktop,UK,58.0,542,
user_06382,treatment,2.0,89.08,03/04/2024,mobile,UK,28.0,260,
user_07165,control,0.0,183.9,08-06-2024,desktop,USA,59.0,269,
user_08460,treatment,1.0,54.32,2024-12-13,tablet,United Kingdom,62.0,527,
user_00037,Control,2.0,192.28,03/14/2024,mobile,US,47.0,90,
user_06514,treatment,0.0,10.45,2024-01-20,mobile,United Kingdom,18.0,250,
user_02464,treatment,0.0,,2024-06-09,mobile,IN,29.0,167,
user_07131,treatment ,0.0,169.79,2024-04-26,mobile,US,38.0,176,
user_02936,treatment,1.0,14.91,10/16/2024,mobile,United States,56.0,407,
user_07126,control,1.0,154.83,2024-10-12,desktop,US,31.0,73,
user_00448,control,1.0,118.72,2024-03-17,tablet,IN,34.0,321,
user_02241,control,0.0,122.49,12/17/2024,desktop,United Kingdom,27.0,198,
user_02496,control,1.0,45.39,2024-07-21,tablet,USA,27.0,174,
user_07452,treatment,0.0,180.21,21-04-2024,tablet,United States,32.0,214,
user_00714,control,0.0,69.37,10/15/2024,Android,USA,43.0,375,
user_06416,treatment ,1.0,112.12,09/25/2024,tablet,UK,25.0,324,
user_03553,TRT,0.0,65.54,24-07-2024,mobile,US,40.0,432,
user_05768,control,0.0,60.73,10/01/2024,mobile,USA,31.0,338,
user_04290,treatment,1.0,$176.3,2024-01-04,mobile,United States,30.0,468,
user_03314,treatment,1.0,110.06,2024-09-24,desktop,India,54.0,494,
user_08537,control,0.0,,2024-04-21,tablet,US,20.0,470,
user_04492,treatment,0.0,164.89,20-11-2024,mobile,USA,52.0,280,
user_02678,treatment,1.0,35.0,2024-07-05,mobile,India,109.0,44,
user_07114,control,1.0,34.26,2024-06-27,tablet,United States,31.0,362,
user_03036,treatment,0.0,170.64,01/14/2024,iPhone,USA,20.0,311,
user_01775,treatment,1.0,,2024-10-18,mobile,US,51.0,556,
user_01555,control,0.0,91.47,2024-06-06,desktop,IN,48.0,117,
user_01099,control,1.0,162.18,2024-07-08,mobile,UK,39.0,360,
user_07255,treatment,1.0,84.91,2024-07-15,mobile,United States,38.0,325,
user_00306,treatment ,0.0,22.07,2024-02-05,tablet,US,61.0,568,
user_08720,control,1.0,-75.54,10/21/2024,desktop,United States,20.0,196,
user_04534,treatment,1.0,-30.52,2024-10-09,Android,US,48.0,516,
user_03664,control,1.0,123.89,2024-04-27,desktop,United States,25.0,373,
user_04915,control,0.0,189.87,2024-12-08,tablet,UK,40.0,31,
user_06788,control,1.0,53.18,02/01/2024,desktop,United States,51.0,518,
user_08968,Control,,130.61,2024-09-22,mobile,UK,61.0,194,
user_04376,TRT,1.0,136.87,24-11-2024,iPhone,United Kingdom,53.0,359,
user_00855,control,0.0,88.11,2024-05-19,desktop,USA,44.0,188,
user_07537,control,1.0,11.9,01/07/2024,Desktop,US,64.0,222,
user_07426,control,0.0,150.7,03/25/2024,mobile,USA,21.0,82,
user_06990,control,1.0,141.44,04-12-2024,mobile,US,33.0,418,
user_03752,control,0.0,119.01,2024-06-04,mobile,India,51.0,0,
user_00521,control,0.0,103.21,2024-04-08,desktop,United Kingdom,43.0,496,
user_00661,treatment,0.0,-17.06,30-04-2024,tablet,US,61.0,-13,
user_06455,treatment,1.0,105.6,2024-01-31,mobile,UK,20.0,117,
user_05359,control,1.0,55.31,2024-12-03,desktop,India,63.0,548,
user_03419,control,1.0,$98.51,2024-09-25,desktop,US,58.0,517,
user_03682,control,1.0,134.94,23-09-2024,iPhone,US,24.0,67,
user_03225, treatment,0.0,120.99,10/03/2024,desktop ,IN,65.0,-20,
user_00895,control,0.0,155.53,02/17/2024,tablet,United Kingdom,51.0,228,
user_01176,treatment,,24.17,11/08/2024,iPhone,US,26.0,473,
user_00703,treatment,1.0,$75.41,2024-07-19,mobile,USA,65.0,490,
user_05025,TRT,0.0,156.8,2024-03-25,desktop,US,24.0,178,
user_08023,treatment,,,14-05-2024,mobile,United States,60.0,39,
user_05140,treatment,1.0,130.0,08/09/2024,desktop,UK,32.0,-97,
user_04313,control,2.0,77.82,16-11-2024,Android,UK,46.0,249,
user_08614,control,0.0,88.8,2024-04-19,Mobile,UK,23.0,152,
user_07352,treatment,1.0,171.4,2024-03-06,tablet,US,28.0,394,
user_05221,treatment,1.0,109.14,2024-10-15,tablet,IN,27.0,117,
user_03246,treatment,0.0,176.97,2024-12-12,mobile,USA,31.0,0,
user_00517,control,0.0,$181.21,2024-10-24,desktop,US,109.0,492,
user_05641,treatment,0.0,138.4,2024-01-23,Mobile,India,48.0,180,
user_00981,treatment,,"538,71",29-02-2024,tablet,UK,,208,
user_01251,control,0.0,99.15,2024-04-28,desktop,United States,63.0,420,
user_00586,control,,"982,81",07/31/2024,desktop,US,64.0,147,
user_05460,treatment,1.0,67.55,19-03-2024,mobile,UK,41.0,279,
user_08852,control,1.0,61.55,02/15/2024,desktop,United Kingdom,47.0,50,
user_08406,treatment,,26.34,2024-08-28,mobile,United States,42.0,86,
user_08362,treatment,1.0,"387,98",2024-04-09,mobile,USA,49.0,73,
user_05535,TRT,1.0,171.64,2024-07-17,desktop,US,59.0,40,
user_03581,Control,,117.66,2024-02-20,tablet,US,43.0,401,
user_05180,treatment,0.0,25.56,05/06/2024,mobile,India,36.0,240,
user_00551,control,0.0,180.91,01/28/2024,Android,US,39.0,103,
user_01233,control,1.0,177.97,2024-10-02,desktop,US,49.0,112,
user_05060,treatment,2.0,16.45,2024-11-24,tablet,United States,23.0,465,
user_08510,TRT,1.0,181.42,02/28/2024,tablet,US,30.0,226,
user_05700,treatment,0.0,141.3,08/09/2024,desktop,USA,43.0,-12,
user_00761,control,1.0,47.59,01/25/2024,mobile,US,60.0,300,
user_07870,control,0.0,152.09,2024-03-12,mobile,US,61.0,85,
user_07835,treatment,0.0,34.97,08/16/2024,tablet,UK,61.0,147,
user_00836,control,0.0,176.89,2024-10-02,mobile,India,32.0,368,
user_02952,treatment,1.0,-41.57,03/19/2024,mobile,US,45.0,520,
user_07930,TRT,,89.97,2024-12-05,desktop,India,33.0,167,
user_00090,treatment ,1.0,152.76,2024-06-23,Desktop,India,40.0,72,
user_03647,treatment,1.0,150.11,2024-04-17,desktop,United Kingdom,47.0,249,
user_01198,treatment,0.0,80.72,08/16/2024,desktop,US,65.0,45,
user_00451,control,,96.37,2024-06-03,mobile,USA,31.0,-57,
user_04650,control,1.0,35.6,11-05-2024,desktop,United States,51.0,0,
user_07601,control,0.0,29.29,28-04-2024,iPhone,India,44.0,167,
user_03309,control,1.0,70.49,01-02-2024,mobile,India,62.0,597,
user_00282,treatment,0.0,-47.47,2024-08-25,Desktop,United Kingdom,62.0,584,
user_04134,treatment,1.0,42.59,11/03/2024,mobile,United States,32.0,127,
user_00252,treatment,1.0,79.41,2024-11-08,tablet,IN,28.0,388,
user_06897,control,0.0,84.46,05-03-2024,mobile,United States,28.0,215,
user_07029,control,0.0,67.7,27-12-2024,desktop,USA,46.0,0,
user_01900,treatment,1.0,20908.09,09/28/2024,tablet,USA,19.0,423,
user_08145,control,0.0,198.71,11/07/2024,desktop,US,51.0,598,
user_05787,treatment ,2.0,146.15,24-04-2024,tablet,India,21.0,0,
user_00070,control,2.0,61.62,26-05-2024,Android,US,28.0,0,
user_01153,control,0.0,151.25,04-06-2024,tablet,UK,51.0,513,
user_02286,control,,118.3,28-11-2024,mobile,US,42.0,297,
user_07672,treatment,1.0,23.9,2024-07-23,desktop,US,,-87,
user_06124,treatment,1.0,93.14,2024-03-22,tablet,United States,,342,
user_04608,treatment,0.0,68.26,04-08-2024,desktop,United States,58.0,399,
user_00107,treatment,1.0,126.54,05/20/2024,tablet,IN,34.0,290,
user_05954,control,2.0,51.15,16-06-2024,desktop,US,37.0,465,
user_00259,control,1.0,57.84,18-02-2024,desktop,United Kingdom,50.0,291,
user_05122,TRT,1.0,92.34,2024-11-06,desktop,United States,54.0,528,
user_06085,control,0.0,85.17,17-09-2024,tablet,US,39.0,-10,
user_04937,Control,2.0,55.36,2024-11-24,mobile,UK,55.0,30,
user_06505,treatment,0.0,46.66,09/27/2024,tablet,United Kingdom,27.0,204,
user_06729,treatment,1.0,107.89,01/05/2024,mobile,US,58.0,162,
user_06696,treatment,0.0,76.16,16-04-2024,desktop,US,23.0,429,
user_02058,control,1.0,154.81,07/12/2024,desktop,USA,40.0,253,
user_07487,control,0.0,31.03,05/28/2024,mobile,India,54.0,213,
user_01225,control,1.0,,2024-07-19,tablet,US,23.0,409,
user_01503,control,0.0,165.26,31-08-2024,tablet,US,59.0,283,
user_03642,test,0.0,,2024-11-14,mobile,USA,60.0,518,
user_03081,treatment,1.0,"219,47",10/10/2024,desktop,USA,31.0,89,
user_03718,control,1.0,$132.8,2024-12-04,desktop,USA,29.0,437,
user_06813,control,1.0,195.3,07/13/2024,tablet,IN,31.0,-35,
user_02617,control,0.0,50.06,2024-12-05,desktop,India,32.0,220,
user_07216,treatment,1.0,$139.35,2024-08-20,desktop,USA,36.0,460,
user_02810,control,1.0,-64.28,23-02-2024,tablet,United Kingdom,55.0,249,
user_00670,control,0.0,,2024-03-23,Android,India,60.0,367,
user_02875,treatment,1.0,48.4,03/24/2024,tablet,UK,47.0,524,
user_00087,control,0.0,18.36,09/29/2024,mobile,United States,19.0,507,
user_00418,control,,,2024-01-07,desktop,US,61.0,151,
user_01329,treatment,0.0,179.51,2024-09-15,desktop,US,45.0,165,
user_02878,control,0.0,102.5,2024-01-04,desktop,USA,52.0,0,
user_04286,control,0.0,158.76,07/07/2024,tablet,UK,31.0,333,
user_07735,control,,66.12,10-06-2024,Desktop,United States,24.0,599,
user_02100,treatment,0.0,190.2,28-12-2024,tablet,USA,40.0,277,
user_08400,control,0.0,188.57,2024-12-20,desktop,United Kingdom,50.0,254,
user_04646,Control,0.0,13.93,2024-04-13,tablet,US,62.0,535,
user_00640,treatment ,0.0,13.13,07/11/2024,Desktop,India,62.0,500,
user_00262,treatment,1.0,111.26,07-12-2024,mobile,US,64.0,425,
user_00791,control,,196.3,2024-04-11,tablet,UK,,566,
user_00168,control,0.0,96.25,16-10-2024,mobile,IN,35.0,461,
user_05100,treatment ,1.0,,2024-08-13,tablet,USA,19.0,407,
user_00824,treatment,0.0,194.19,04-09-2024,desktop,IN,51.0,531,
user_08641,control,1.0,,07-06-2024,mobile,IN,22.0,56,
user_07244,control,1.0,72.81,03/08/2024,tablet,US,65.0,279,
user_04994,treatment,0.0,$177.63,07/31/2024,mobile,IN,45.0,49,
user_00088,treatment ,1.0,,06/26/2024,desktop,United States,40.0,282,
user_08209,control,0.0,147.58,04-02-2024,mobile,US,43.0,146,
user_01475,treatment ,1.0,-33.43,2024-06-21,Mobile,US,25.0,209,
user_05959,control,0.0,71.91,05-10-2024,Desktop,United States,31.0,314,
user_06425,control,0.0,23.27,2024-06-30,Android,USA,56.0,240,
user_06570,treatment,1.0,192.48,03-08-2024,Desktop,US,40.0,425,
user_06276,control,0.0,"717,16",28-08-2024,desktop,US,,192,
user_08733,control,0.0,196.52,2024-07-11,desktop,USA,27.0,-81,
user_08230,treatment,0.0,84.19,2024-05-17,tablet,United Kingdom,46.0,0,
user_01695,control,1.0,198.44,02/09/2024,desktop,US,35.0,231,
user_05871,treatment,1.0,17.19,05/03/2024,Desktop,IN,29.0,583,
user_00248,treatment,0.0,139.8,2024-03-17,desktop,USA,32.0,529,
user_01010,treatment,1.0,135.8,11-06-2024,mobile,India,7.0,330,
user_00253,treatment,0.0,86.28,2024-09-24,mobile,United Kingdom,58.0,371,
user_08530,control,1.0,,23-03-2024,iPhone,US,56.0,151,
user_04941,control,1.0,43.28,21-12-2024,mobile,India,28.0,468,
user_00966,treatment,0.0,136.08,2024-08-16,mobile,USA,21.0,42,
user_08725,treatment,1.0,,05/22/2024,desktop,India,22.0,190,
user_03470,treatment,1.0,71.12,12/17/2024,tablet,IN,32.0,373,
user_05145,treatment,1.0,-11.6,08/04/2024,mobile,India,21.0,0,
user_00986,control,,190.92,11-02-2024,tablet,US,36.0,322,
user_08086,control,1.0,72.32,23-12-2024,mobile,United Kingdom,58.0,272,
user_06226,TRT,0.0,32.96,15-06-2024,tablet,UK,31.0,501,
user_00567,treatment,0.0,$39.58,2024-08-06,tablet,IN,35.0,0,
user_01072,control,1.0,,02/06/2024,mobile,USA,57.0,-44,
user_00910,control,0.0,69.22,2024-06-10,mobile,UK,35.0,62,
user_02085,treatment,1.0,-12.42,20-09-2024,desktop,US,101.0,116,
user_02029,TRT,,$49.71,03/16/2024,mobile,IN,58.0,358,
user_03724,control,1.0,186.7,09/10/2024,Desktop,USA,33.0,162,
user_00582,control,1.0,107.56,10-03-2024,tablet,US,55.0,332,
user_02759,control,1.0,103.97,17-06-2024,Android,USA,49.0,250,
user_03334,control,0.0,103.31,08-03-2024,mobile,US,65.0,267,
user_08010,test,,15.94,12/12/2024,Mobile,US,50.0,0,
